Run	Assay	Platform	Type	Experiment	Instrument	Isolation_Source	Library	Name	AvgSpotLen	Bases	BioProject	BioSample	BioSampleModel	Bytes	Center	Name	Collection_date	Consent	DATASTORE	filetype	DATASTORE	provider	DATASTORE	region	geo_loc_name_country	geo_loc_name_country_continent	geo_loc_name	HOST	Lat_Lon	LibraryLayout	LibrarySelection	LibrarySource	Organism	ReleaseDate	Sample	Name	SRA	Study	Isolate					
SRR15884654	AMPLICON	Old_227	402	China	Illumina	NovaSeq	intestinal	fecal	10319539	PRJNA763023	SAMN21420910	Metagenome	or	environmental	6231509	LC-BIO	TECHNOLOGY	CO	2018-01	public	fastq,sra	gs,ncbi,s3	gs.US,ncbi.public,s3.us-east-1	SRX12175682	Asia	China:Shanghai	Homo	sapiens	6000	31	N	121	E	SINGLE	PCR	METAGENOMIC	human	gut	metagenome	ILLUMINA	2021-10-24T00:00:00Z	SRP336949	Old_227	
SRR15884655	AMPLICON	Old_226	401	China	Illumina	NovaSeq	intestinal	fecal	8647904	PRJNA763023	SAMN21420909	Metagenome	or	environmental	5265890	LC-BIO	TECHNOLOGY	CO	2018-01	public	fastq,sra	gs,ncbi,s3	gs.US,ncbi.public,s3.us-east-1	SRX12175681	Asia	China:Shanghai	Homo	sapiens	6000	31	N	121	E	SINGLE	PCR	METAGENOMIC	human	gut	metagenome	ILLUMINA	2021-10-24T00:00:00Z	SRP336949	Old_226	
SRR15884656	AMPLICON	Old_225	395	China	Illumina	NovaSeq	intestinal	fecal	10646202	PRJNA763023	SAMN21420908	Metagenome	or	environmental	6442990	LC-BIO	TECHNOLOGY	CO	2018-01	public	fastq,sra	gs,ncbi,s3	gs.US,ncbi.public,s3.us-east-1	SRX12175680	Asia	China:Shanghai	Homo	sapiens	6000	31	N	121	E	SINGLE	PCR	METAGENOMIC	human	gut	metagenome	ILLUMINA	2021-10-24T00:00:00Z	SRP336949	Old_225	
SRR15884657	AMPLICON	Old_224	399	China	Illumina	NovaSeq	intestinal	fecal	17453776	PRJNA763023	SAMN21420907	Metagenome	or	environmental	10513215	LC-BIO	TECHNOLOGY	CO	2018-01	public	fastq,sra	gs,ncbi,s3	gs.US,ncbi.public,s3.us-east-1	SRX12175679	Asia	China:Shanghai	Homo	sapiens	6000	31	N	121	E	SINGLE	PCR	METAGENOMIC	human	gut	metagenome	ILLUMINA	2021-10-24T00:00:00Z	SRP336949	Old_224	
SRR15884658	AMPLICON	oControl_131	402	China	Illumina	NovaSeq	intestinal	fecal	14328761	PRJNA763023	SAMN21420601	Metagenome	or	environmental	7982637	LC-BIO	TECHNOLOGY	CO	2018-01	public	fastq,sra	gs,ncbi,s3	gs.US,ncbi.public,s3.us-east-1	SRX12175678	Asia	China:Shanghai	Homo	sapiens	6000	31	N	121	E	SINGLE	PCR	METAGENOMIC	human	gut	metagenome	ILLUMINA	2021-10-24T00:00:00Z	SRP336949	oControl_131	
SRR15884659	AMPLICON	Old_223	398	China	Illumina	NovaSeq	intestinal	fecal	10954132	PRJNA763023	SAMN21420906	Metagenome	or	environmental	6665666	LC-BIO	TECHNOLOGY	CO	2018-01	public	fastq,sra	gs,ncbi,s3	gs.US,ncbi.public,s3.us-east-1	SRX12175677	Asia	China:Shanghai	Homo	sapiens	6000	31	N	121	E	SINGLE	PCR	METAGENOMIC	human	gut	metagenome	ILLUMINA	2021-10-24T00:00:00Z	SRP336949	Old_223	
SRR15884660	AMPLICON	Old_222	403	China	Illumina	NovaSeq	intestinal	fecal	11636710	PRJNA763023	SAMN21420905	Metagenome	or	environmental	7157037	LC-BIO	TECHNOLOGY	CO	2018-01	public	fastq,sra	gs,ncbi,s3	gs.US,ncbi.public,s3.us-east-1	SRX12175676	Asia	China:Shanghai	Homo	sapiens	6000	31	N	121	E	SINGLE	PCR	METAGENOMIC	human	gut	metagenome	ILLUMINA	2021-10-24T00:00:00Z	SRP336949	Old_222	
SRR15884661	AMPLICON	Old_221	404	China	Illumina	NovaSeq	intestinal	fecal	7498653	PRJNA763023	SAMN21420904	Metagenome	or	environmental	4554238	LC-BIO	TECHNOLOGY	CO	2018-01	public	fastq,sra	gs,ncbi,s3	gs.US,ncbi.public,s3.us-east-1	SRX12175675	Asia	China:Shanghai	Homo	sapiens	6000	31	N	121	E	SINGLE	PCR	METAGENOMIC	human	gut	metagenome	ILLUMINA	2021-10-24T00:00:00Z	SRP336949	Old_221	
SRR15884662	AMPLICON	Old_220	395	China	Illumina	NovaSeq	intestinal	fecal	8863079	PRJNA763023	SAMN21420903	Metagenome	or	environmental	5390508	LC-BIO	TECHNOLOGY	CO	2018-01	public	fastq,sra	gs,ncbi,s3	gs.US,ncbi.public,s3.us-east-1	SRX12175674	Asia	China:Shanghai	Homo	sapiens	6000	31	N	121	E	SINGLE	PCR	METAGENOMIC	human	gut	metagenome	ILLUMINA	2021-10-24T00:00:00Z	SRP336949	Old_220	
SRR15884663	AMPLICON	Old_21	395	China	Illumina	NovaSeq	intestinal	fecal	15632286	PRJNA763023	SAMN21420902	Metagenome	or	environmental	8997084	LC-BIO	TECHNOLOGY	CO	2018-01	public	fastq,sra	gs,ncbi,s3	gs.US,ncbi.public,s3.us-east-1	SRX12175673	Asia	China:Shanghai	Homo	sapiens	6000	31	N	121	E	SINGLE	PCR	METAGENOMIC	human	gut	metagenome	ILLUMINA	2021-10-24T00:00:00Z	SRP336949	Old_21	
SRR15884664	AMPLICON	Old_219	399	China	Illumina	NovaSeq	intestinal	fecal	11585997	PRJNA763023	SAMN21420901	Metagenome	or	environmental	7008866	LC-BIO	TECHNOLOGY	CO	2018-01	public	fastq,sra	gs,ncbi,s3	gs.US,ncbi.public,s3.us-east-1	SRX12175672	Asia	China:Shanghai	Homo	sapiens	6000	31	N	121	E	SINGLE	PCR	METAGENOMIC	human	gut	metagenome	ILLUMINA	2021-10-24T00:00:00Z	SRP336949	Old_219	
SRR15884665	AMPLICON	Old_218	389	China	Illumina	NovaSeq	intestinal	fecal	9096301	PRJNA763023	SAMN21420900	Metagenome	or	environmental	5961960	LC-BIO	TECHNOLOGY	CO	2018-01	public	fastq,sra	gs,ncbi,s3	gs.US,ncbi.public,s3.us-east-1	SRX12175671	Asia	China:Shanghai	Homo	sapiens	6000	31	N	121	E	SINGLE	PCR	METAGENOMIC	human	gut	metagenome	ILLUMINA	2021-10-24T00:00:00Z	SRP336949	Old_218	
SRR15884666	AMPLICON	Old_217	391	China	Illumina	NovaSeq	intestinal	fecal	10354504	PRJNA763023	SAMN21420899	Metagenome	or	environmental	6347122	LC-BIO	TECHNOLOGY	CO	2018-01	public	fastq,sra	gs,ncbi,s3	gs.US,ncbi.public,s3.us-east-1	SRX12175670	Asia	China:Shanghai	Homo	sapiens	6000	31	N	121	E	SINGLE	PCR	METAGENOMIC	human	gut	metagenome	ILLUMINA	2021-10-24T00:00:00Z	SRP336949	Old_217	
SRR15884667	AMPLICON	Old_216	394	China	Illumina	NovaSeq	intestinal	fecal	10613846	PRJNA763023	SAMN21420898	Metagenome	or	environmental	6441379	LC-BIO	TECHNOLOGY	CO	2018-01	public	fastq,sra	gs,ncbi,s3	gs.US,ncbi.public,s3.us-east-1	SRX12175669	Asia	China:Shanghai	Homo	sapiens	6000	31	N	121	E	SINGLE	PCR	METAGENOMIC	human	gut	metagenome	ILLUMINA	2021-10-24T00:00:00Z	SRP336949	Old_216	
SRR15884668	AMPLICON	Old_215	392	China	Illumina	NovaSeq	intestinal	fecal	9820555	PRJNA763023	SAMN21420897	Metagenome	or	environmental	5854499	LC-BIO	TECHNOLOGY	CO	2018-01	public	fastq,sra	gs,ncbi,s3	gs.US,ncbi.public,s3.us-east-1	SRX12175668	Asia	China:Shanghai	Homo	sapiens	6000	31	N	121	E	SINGLE	PCR	METAGENOMIC	human	gut	metagenome	ILLUMINA	2021-10-24T00:00:00Z	SRP336949	Old_215	
SRR15884669	AMPLICON	oControl_130	400	China	Illumina	NovaSeq	intestinal	fecal	9764539	PRJNA763023	SAMN21420600	Metagenome	or	environmental	4914055	LC-BIO	TECHNOLOGY	CO	2018-01	public	fastq,sra	gs,ncbi,s3	gs.US,ncbi.public,s3.us-east-1	SRX12175667	Asia	China:Shanghai	Homo	sapiens	6000	31	N	121	E	SINGLE	PCR	METAGENOMIC	human	gut	metagenome	ILLUMINA	2021-10-24T00:00:00Z	SRP336949	oControl_130	
SRR15884670	AMPLICON	Old_214	390	China	Illumina	NovaSeq	intestinal	fecal	9666717	PRJNA763023	SAMN21420896	Metagenome	or	environmental	5803194	LC-BIO	TECHNOLOGY	CO	2018-01	public	fastq,sra	gs,ncbi,s3	gs.US,ncbi.public,s3.us-east-1	SRX12175666	Asia	China:Shanghai	Homo	sapiens	6000	31	N	121	E	SINGLE	PCR	METAGENOMIC	human	gut	metagenome	ILLUMINA	2021-10-24T00:00:00Z	SRP336949	Old_214	
SRR15884671	AMPLICON	Old_213	393	China	Illumina	NovaSeq	intestinal	fecal	11914697	PRJNA763023	SAMN21420895	Metagenome	or	environmental	7174622	LC-BIO	TECHNOLOGY	CO	2018-01	public	fastq,sra	gs,ncbi,s3	gs.US,ncbi.public,s3.us-east-1	SRX12175665	Asia	China:Shanghai	Homo	sapiens	6000	31	N	121	E	SINGLE	PCR	METAGENOMIC	human	gut	metagenome	ILLUMINA	2021-10-24T00:00:00Z	SRP336949	Old_213	
SRR15884672	AMPLICON	Old_212	398	China	Illumina	NovaSeq	intestinal	fecal	12656510	PRJNA763023	SAMN21420894	Metagenome	or	environmental	7635678	LC-BIO	TECHNOLOGY	CO	2018-01	public	fastq,sra	gs,ncbi,s3	gs.US,ncbi.public,s3.us-east-1	SRX12175664	Asia	China:Shanghai	Homo	sapiens	6000	31	N	121	E	SINGLE	PCR	METAGENOMIC	human	gut	metagenome	ILLUMINA	2021-10-24T00:00:00Z	SRP336949	Old_212	
SRR15884673	AMPLICON	Old_211	392	China	Illumina	NovaSeq	intestinal	fecal	10695418	PRJNA763023	SAMN21420893	Metagenome	or	environmental	6517877	LC-BIO	TECHNOLOGY	CO	2018-01	public	fastq,sra	gs,ncbi,s3	gs.US,ncbi.public,s3.us-east-1	SRX12175663	Asia	China:Shanghai	Homo	sapiens	6000	31	N	121	E	SINGLE	PCR	METAGENOMIC	human	gut	metagenome	ILLUMINA	2021-10-24T00:00:00Z	SRP336949	Old_211	
SRR15884674	AMPLICON	Old_210	407	China	Illumina	NovaSeq	intestinal	fecal	13805350	PRJNA763023	SAMN21420892	Metagenome	or	environmental	8327238	LC-BIO	TECHNOLOGY	CO	2018-01	public	fastq,sra	gs,ncbi,s3	gs.US,ncbi.public,s3.us-east-1	SRX12175662	Asia	China:Shanghai	Homo	sapiens	6000	31	N	121	E	SINGLE	PCR	METAGENOMIC	human	gut	metagenome	ILLUMINA	2021-10-24T00:00:00Z	SRP336949	Old_210	
SRR15884675	AMPLICON	Old_20	405	China	Illumina	NovaSeq	intestinal	fecal	7660183	PRJNA763023	SAMN21420891	Metagenome	or	environmental	4480325	LC-BIO	TECHNOLOGY	CO	2018-01	public	fastq,sra	gs,ncbi,s3	gs.US,ncbi.public,s3.us-east-1	SRX12175661	Asia	China:Shanghai	Homo	sapiens	6000	31	N	121	E	SINGLE	PCR	METAGENOMIC	human	gut	metagenome	ILLUMINA	2021-10-24T00:00:00Z	SRP336949	Old_20	
SRR15884676	AMPLICON	Old_209	402	China	Illumina	NovaSeq	intestinal	fecal	9197022	PRJNA763023	SAMN21420890	Metagenome	or	environmental	5642017	LC-BIO	TECHNOLOGY	CO	2018-01	public	fastq,sra	gs,ncbi,s3	gs.US,ncbi.public,s3.us-east-1	SRX12175660	Asia	China:Shanghai	Homo	sapiens	6000	31	N	121	E	SINGLE	PCR	METAGENOMIC	human	gut	metagenome	ILLUMINA	2021-10-24T00:00:00Z	SRP336949	Old_209	
SRR15884677	AMPLICON	Old_208	403	China	Illumina	NovaSeq	intestinal	fecal	9571417	PRJNA763023	SAMN21420889	Metagenome	or	environmental	5790713	LC-BIO	TECHNOLOGY	CO	2018-01	public	fastq,sra	gs,ncbi,s3	gs.US,ncbi.public,s3.us-east-1	SRX12175659	Asia	China:Shanghai	Homo	sapiens	6000	31	N	121	E	SINGLE	PCR	METAGENOMIC	human	gut	metagenome	ILLUMINA	2021-10-24T00:00:00Z	SRP336949	Old_208	
SRR15884678	AMPLICON	Old_207	399	China	Illumina	NovaSeq	intestinal	fecal	12510906	PRJNA763023	SAMN21420888	Metagenome	or	environmental	7571817	LC-BIO	TECHNOLOGY	CO	2018-01	public	fastq,sra	gs,ncbi,s3	gs.US,ncbi.public,s3.us-east-1	SRX12175658	Asia	China:Shanghai	Homo	sapiens	6000	31	N	121	E	SINGLE	PCR	METAGENOMIC	human	gut	metagenome	ILLUMINA	2021-10-24T00:00:00Z	SRP336949	Old_207	
SRR15884679	AMPLICON	Old_206	406	China	Illumina	NovaSeq	intestinal	fecal	8122315	PRJNA763023	SAMN21420887	Metagenome	or	environmental	5028828	LC-BIO	TECHNOLOGY	CO	2018-01	public	fastq,sra	gs,ncbi,s3	gs.US,ncbi.public,s3.us-east-1	SRX12175657	Asia	China:Shanghai	Homo	sapiens	6000	31	N	121	E	SINGLE	PCR	METAGENOMIC	human	gut	metagenome	ILLUMINA	2021-10-24T00:00:00Z	SRP336949	Old_206	
SRR15884680	AMPLICON	oControl_12	410	China	Illumina	NovaSeq	intestinal	fecal	10991481	PRJNA763023	SAMN21420599	Metagenome	or	environmental	5575130	LC-BIO	TECHNOLOGY	CO	2018-01	public	fastq,sra	gs,ncbi,s3	gs.US,ncbi.public,s3.us-east-1	SRX12175656	Asia	China:Shanghai	Homo	sapiens	6000	31	N	121	E	SINGLE	PCR	METAGENOMIC	human	gut	metagenome	ILLUMINA	2021-10-24T00:00:00Z	SRP336949	oControl_12	
SRR15884681	AMPLICON	Old_205	396	China	Illumina	NovaSeq	intestinal	fecal	14143766	PRJNA763023	SAMN21420886	Metagenome	or	environmental	8502692	LC-BIO	TECHNOLOGY	CO	2018-01	public	fastq,sra	gs,ncbi,s3	gs.US,ncbi.public,s3.us-east-1	SRX12175655	Asia	China:Shanghai	Homo	sapiens	6000	31	N	121	E	SINGLE	PCR	METAGENOMIC	human	gut	metagenome	ILLUMINA	2021-10-24T00:00:00Z	SRP336949	Old_205	
SRR15884682	AMPLICON	Old_204	395	China	Illumina	NovaSeq	intestinal	fecal	8890040	PRJNA763023	SAMN21420885	Metagenome	or	environmental	5426196	LC-BIO	TECHNOLOGY	CO	2018-01	public	fastq,sra	gs,ncbi,s3	gs.US,ncbi.public,s3.us-east-1	SRX12175654	Asia	China:Shanghai	Homo	sapiens	6000	31	N	121	E	SINGLE	PCR	METAGENOMIC	human	gut	metagenome	ILLUMINA	2021-10-24T00:00:00Z	SRP336949	Old_204	
SRR15884683	AMPLICON	Old_203	401	China	Illumina	NovaSeq	intestinal	fecal	9102298	PRJNA763023	SAMN21420884	Metagenome	or	environmental	5587857	LC-BIO	TECHNOLOGY	CO	2018-01	public	fastq,sra	gs,ncbi,s3	gs.US,ncbi.public,s3.us-east-1	SRX12175653	Asia	China:Shanghai	Homo	sapiens	6000	31	N	121	E	SINGLE	PCR	METAGENOMIC	human	gut	metagenome	ILLUMINA	2021-10-24T00:00:00Z	SRP336949	Old_203	
SRR15884684	AMPLICON	Old_202	395	China	Illumina	NovaSeq	intestinal	fecal	10379027	PRJNA763023	SAMN21420883	Metagenome	or	environmental	6250499	LC-BIO	TECHNOLOGY	CO	2018-01	public	fastq,sra	gs,ncbi,s3	gs.US,ncbi.public,s3.us-east-1	SRX12175652	Asia	China:Shanghai	Homo	sapiens	6000	31	N	121	E	SINGLE	PCR	METAGENOMIC	human	gut	metagenome	ILLUMINA	2021-10-24T00:00:00Z	SRP336949	Old_202	
SRR15884685	AMPLICON	Old_201	396	China	Illumina	NovaSeq	intestinal	fecal	8924075	PRJNA763023	SAMN21420882	Metagenome	or	environmental	5472463	LC-BIO	TECHNOLOGY	CO	2018-01	public	fastq,sra	gs,ncbi,s3	gs.US,ncbi.public,s3.us-east-1	SRX12175651	Asia	China:Shanghai	Homo	sapiens	6000	31	N	121	E	SINGLE	PCR	METAGENOMIC	human	gut	metagenome	ILLUMINA	2021-10-24T00:00:00Z	SRP336949	Old_201	
SRR15884686	AMPLICON	Old_200	397	China	Illumina	NovaSeq	intestinal	fecal	9926494	PRJNA763023	SAMN21420881	Metagenome	or	environmental	6087523	LC-BIO	TECHNOLOGY	CO	2018-01	public	fastq,sra	gs,ncbi,s3	gs.US,ncbi.public,s3.us-east-1	SRX12175650	Asia	China:Shanghai	Homo	sapiens	6000	31	N	121	E	SINGLE	PCR	METAGENOMIC	human	gut	metagenome	ILLUMINA	2021-10-24T00:00:00Z	SRP336949	Old_200	
SRR15884687	AMPLICON	Old_1	406	China	Illumina	NovaSeq	intestinal	fecal	7286812	PRJNA763023	SAMN21420880	Metagenome	or	environmental	4170300	LC-BIO	TECHNOLOGY	CO	2018-01	public	fastq,sra	gs,ncbi,s3	gs.US,ncbi.public,s3.us-east-1	SRX12175649	Asia	China:Shanghai	Homo	sapiens	6000	31	N	121	E	SINGLE	PCR	METAGENOMIC	human	gut	metagenome	ILLUMINA	2021-10-24T00:00:00Z	SRP336949	Old_1	
SRR15884688	AMPLICON	Old_19	411	China	Illumina	NovaSeq	intestinal	fecal	13924721	PRJNA763023	SAMN21420879	Metagenome	or	environmental	6867272	LC-BIO	TECHNOLOGY	CO	2018-01	public	fastq,sra	gs,ncbi,s3	gs.US,ncbi.public,s3.us-east-1	SRX12175648	Asia	China:Shanghai	Homo	sapiens	6000	31	N	121	E	SINGLE	PCR	METAGENOMIC	human	gut	metagenome	ILLUMINA	2021-10-24T00:00:00Z	SRP336949	Old_19	
SRR15884689	AMPLICON	Old_199	391	China	Illumina	NovaSeq	intestinal	fecal	8156963	PRJNA763023	SAMN21420878	Metagenome	or	environmental	5446042	LC-BIO	TECHNOLOGY	CO	2018-01	public	fastq,sra	gs,ncbi,s3	gs.US,ncbi.public,s3.us-east-1	SRX12175647	Asia	China:Shanghai	Homo	sapiens	6000	31	N	121	E	SINGLE	PCR	METAGENOMIC	human	gut	metagenome	ILLUMINA	2021-10-24T00:00:00Z	SRP336949	Old_199	
SRR15884690	AMPLICON	Old_198	399	China	Illumina	NovaSeq	intestinal	fecal	9518502	PRJNA763023	SAMN21420877	Metagenome	or	environmental	5788418	LC-BIO	TECHNOLOGY	CO	2018-01	public	fastq,sra	gs,ncbi,s3	gs.US,ncbi.public,s3.us-east-1	SRX12175646	Asia	China:Shanghai	Homo	sapiens	6000	31	N	121	E	SINGLE	PCR	METAGENOMIC	human	gut	metagenome	ILLUMINA	2021-10-24T00:00:00Z	SRP336949	Old_198	
SRR15884691	AMPLICON	oControl_129	401	China	Illumina	NovaSeq	intestinal	fecal	10659888	PRJNA763023	SAMN21420598	Metagenome	or	environmental	5412252	LC-BIO	TECHNOLOGY	CO	2018-01	public	fastq,sra	gs,ncbi,s3	gs.US,ncbi.public,s3.us-east-1	SRX12175645	Asia	China:Shanghai	Homo	sapiens	6000	31	N	121	E	SINGLE	PCR	METAGENOMIC	human	gut	metagenome	ILLUMINA	2021-10-24T00:00:00Z	SRP336949	oControl_129	
SRR15884692	AMPLICON	Old_197	397	China	Illumina	NovaSeq	intestinal	fecal	7283338	PRJNA763023	SAMN21420876	Metagenome	or	environmental	4522437	LC-BIO	TECHNOLOGY	CO	2018-01	public	fastq,sra	gs,ncbi,s3	gs.US,ncbi.public,s3.us-east-1	SRX12175644	Asia	China:Shanghai	Homo	sapiens	6000	31	N	121	E	SINGLE	PCR	METAGENOMIC	human	gut	metagenome	ILLUMINA	2021-10-24T00:00:00Z	SRP336949	Old_197	
SRR15884693	AMPLICON	Old_196	404	China	Illumina	NovaSeq	intestinal	fecal	11553716	PRJNA763023	SAMN21420875	Metagenome	or	environmental	6962272	LC-BIO	TECHNOLOGY	CO	2018-01	public	fastq,sra	gs,ncbi,s3	gs.US,ncbi.public,s3.us-east-1	SRX12175643	Asia	China:Shanghai	Homo	sapiens	6000	31	N	121	E	SINGLE	PCR	METAGENOMIC	human	gut	metagenome	ILLUMINA	2021-10-24T00:00:00Z	SRP336949	Old_196	
SRR15884694	AMPLICON	Old_195	398	China	Illumina	NovaSeq	intestinal	fecal	10179269	PRJNA763023	SAMN21420874	Metagenome	or	environmental	6182534	LC-BIO	TECHNOLOGY	CO	2018-01	public	fastq,sra	gs,ncbi,s3	gs.US,ncbi.public,s3.us-east-1	SRX12175642	Asia	China:Shanghai	Homo	sapiens	6000	31	N	121	E	SINGLE	PCR	METAGENOMIC	human	gut	metagenome	ILLUMINA	2021-10-24T00:00:00Z	SRP336949	Old_195	
SRR15884695	AMPLICON	Old_194	401	China	Illumina	NovaSeq	intestinal	fecal	11550676	PRJNA763023	SAMN21420873	Metagenome	or	environmental	6889208	LC-BIO	TECHNOLOGY	CO	2018-01	public	fastq,sra	gs,ncbi,s3	gs.US,ncbi.public,s3.us-east-1	SRX12175641	Asia	China:Shanghai	Homo	sapiens	6000	31	N	121	E	SINGLE	PCR	METAGENOMIC	human	gut	metagenome	ILLUMINA	2021-10-24T00:00:00Z	SRP336949	Old_194	
SRR15884696	AMPLICON	Old_193	396	China	Illumina	NovaSeq	intestinal	fecal	10296605	PRJNA763023	SAMN21420872	Metagenome	or	environmental	6302699	LC-BIO	TECHNOLOGY	CO	2018-01	public	fastq,sra	gs,ncbi,s3	gs.US,ncbi.public,s3.us-east-1	SRX12175640	Asia	China:Shanghai	Homo	sapiens	6000	31	N	121	E	SINGLE	PCR	METAGENOMIC	human	gut	metagenome	ILLUMINA	2021-10-24T00:00:00Z	SRP336949	Old_193	
SRR15884697	AMPLICON	Old_192	399	China	Illumina	NovaSeq	intestinal	fecal	10563096	PRJNA763023	SAMN21420871	Metagenome	or	environmental	6446255	LC-BIO	TECHNOLOGY	CO	2018-01	public	fastq,sra	gs,ncbi,s3	gs.US,ncbi.public,s3.us-east-1	SRX12175639	Asia	China:Shanghai	Homo	sapiens	6000	31	N	121	E	SINGLE	PCR	METAGENOMIC	human	gut	metagenome	ILLUMINA	2021-10-24T00:00:00Z	SRP336949	Old_192	
SRR15884698	AMPLICON	Old_191	394	China	Illumina	NovaSeq	intestinal	fecal	9446061	PRJNA763023	SAMN21420870	Metagenome	or	environmental	5703338	LC-BIO	TECHNOLOGY	CO	2018-01	public	fastq,sra	gs,ncbi,s3	gs.US,ncbi.public,s3.us-east-1	SRX12175638	Asia	China:Shanghai	Homo	sapiens	6000	31	N	121	E	SINGLE	PCR	METAGENOMIC	human	gut	metagenome	ILLUMINA	2021-10-24T00:00:00Z	SRP336949	Old_191	
SRR15884699	AMPLICON	Old_190	401	China	Illumina	NovaSeq	intestinal	fecal	8373425	PRJNA763023	SAMN21420869	Metagenome	or	environmental	5165216	LC-BIO	TECHNOLOGY	CO	2018-01	public	fastq,sra	gs,ncbi,s3	gs.US,ncbi.public,s3.us-east-1	SRX12175637	Asia	China:Shanghai	Homo	sapiens	6000	31	N	121	E	SINGLE	PCR	METAGENOMIC	human	gut	metagenome	ILLUMINA	2021-10-24T00:00:00Z	SRP336949	Old_190	
SRR15884700	AMPLICON	Old_18	402	China	Illumina	NovaSeq	intestinal	fecal	11491544	PRJNA763023	SAMN21420868	Metagenome	or	environmental	5883195	LC-BIO	TECHNOLOGY	CO	2018-01	public	fastq,sra	gs,ncbi,s3	gs.US,ncbi.public,s3.us-east-1	SRX12175636	Asia	China:Shanghai	Homo	sapiens	6000	31	N	121	E	SINGLE	PCR	METAGENOMIC	human	gut	metagenome	ILLUMINA	2021-10-24T00:00:00Z	SRP336949	Old_18	
SRR15884701	AMPLICON	Old_189	407	China	Illumina	NovaSeq	intestinal	fecal	13087889	PRJNA763023	SAMN21420867	Metagenome	or	environmental	6204286	LC-BIO	TECHNOLOGY	CO	2018-01	public	fastq,sra	gs,ncbi,s3	gs.US,ncbi.public,s3.us-east-1	SRX12175635	Asia	China:Shanghai	Homo	sapiens	6000	31	N	121	E	SINGLE	PCR	METAGENOMIC	human	gut	metagenome	ILLUMINA	2021-10-24T00:00:00Z	SRP336949	Old_189	
SRR15884702	AMPLICON	oControl_128	401	China	Illumina	NovaSeq	intestinal	fecal	8964540	PRJNA763023	SAMN21420597	Metagenome	or	environmental	4573746	LC-BIO	TECHNOLOGY	CO	2018-01	public	fastq,sra	gs,ncbi,s3	gs.US,ncbi.public,s3.us-east-1	SRX12175634	Asia	China:Shanghai	Homo	sapiens	6000	31	N	121	E	SINGLE	PCR	METAGENOMIC	human	gut	metagenome	ILLUMINA	2021-10-24T00:00:00Z	SRP336949	oControl_128	
SRR15884703	AMPLICON	oControl_103	394	China	Illumina	NovaSeq	intestinal	fecal	10147486	PRJNA763023	SAMN21420570	Metagenome	or	environmental	5046784	LC-BIO	TECHNOLOGY	CO	2018-01	public	fastq,sra	gs,ncbi,s3	gs.US,ncbi.public,s3.us-east-1	SRX12175633	Asia	China:Shanghai	Homo	sapiens	6000	31	N	121	E	SINGLE	PCR	METAGENOMIC	human	gut	metagenome	ILLUMINA	2021-10-24T00:00:00Z	SRP336949	oControl_103	
SRR15884704	AMPLICON	Old_188	404	China	Illumina	NovaSeq	intestinal	fecal	13537137	PRJNA763023	SAMN21420866	Metagenome	or	environmental	8322832	LC-BIO	TECHNOLOGY	CO	2018-01	public	fastq,sra	gs,ncbi,s3	gs.US,ncbi.public,s3.us-east-1	SRX12175632	Asia	China:Shanghai	Homo	sapiens	6000	31	N	121	E	SINGLE	PCR	METAGENOMIC	human	gut	metagenome	ILLUMINA	2021-10-24T00:00:00Z	SRP336949	Old_188	
SRR15884705	AMPLICON	Old_187	409	China	Illumina	NovaSeq	intestinal	fecal	9308086	PRJNA763023	SAMN21420865	Metagenome	or	environmental	5795270	LC-BIO	TECHNOLOGY	CO	2018-01	public	fastq,sra	gs,ncbi,s3	gs.US,ncbi.public,s3.us-east-1	SRX12175631	Asia	China:Shanghai	Homo	sapiens	6000	31	N	121	E	SINGLE	PCR	METAGENOMIC	human	gut	metagenome	ILLUMINA	2021-10-24T00:00:00Z	SRP336949	Old_187	
SRR15884706	AMPLICON	Old_186	404	China	Illumina	NovaSeq	intestinal	fecal	16231969	PRJNA763023	SAMN21420864	Metagenome	or	environmental	8275627	LC-BIO	TECHNOLOGY	CO	2018-01	public	fastq,sra	gs,ncbi,s3	gs.US,ncbi.public,s3.us-east-1	SRX12175630	Asia	China:Shanghai	Homo	sapiens	6000	31	N	121	E	SINGLE	PCR	METAGENOMIC	human	gut	metagenome	ILLUMINA	2021-10-24T00:00:00Z	SRP336949	Old_186	
SRR15884707	AMPLICON	Old_185	416	China	Illumina	NovaSeq	intestinal	fecal	7648250	PRJNA763023	SAMN21420863	Metagenome	or	environmental	4129868	LC-BIO	TECHNOLOGY	CO	2018-01	public	fastq,sra	gs,ncbi,s3	gs.US,ncbi.public,s3.us-east-1	SRX12175629	Asia	China:Shanghai	Homo	sapiens	6000	31	N	121	E	SINGLE	PCR	METAGENOMIC	human	gut	metagenome	ILLUMINA	2021-10-24T00:00:00Z	SRP336949	Old_185	
SRR15884708	AMPLICON	Old_184	419	China	Illumina	NovaSeq	intestinal	fecal	25226352	PRJNA763023	SAMN21420862	Metagenome	or	environmental	12967451	LC-BIO	TECHNOLOGY	CO	2018-01	public	fastq,sra	gs,ncbi,s3	gs.US,ncbi.public,s3.us-east-1	SRX12175628	Asia	China:Shanghai	Homo	sapiens	6000	31	N	121	E	SINGLE	PCR	METAGENOMIC	human	gut	metagenome	ILLUMINA	2021-10-24T00:00:00Z	SRP336949	Old_184	
